market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiments
"""US""","""40133309""","""R1D3Q4NUVHZMTB""","""B00EVB9HEY""","""222066572""","""Forbidden Fruit (New Adult May December Romance)""","""Digital_Ebook_Purchase""",1,0,2,0 	(N),0 	(N),"""Hot Reading!""","""&#34;If you want a really Hot book, that makes you want to take a cold shower for your temperature descend, this is the book!<br />Selena obviously knows how to write sex scenes! OMG, they are really out of the charts!<br />This a story of two friends who together discover sex and explore it in all ways they can. They are both twenty, and have a catholic education.<br />Leah lives with her mother, and his father leave them a long time ago. Erika lives with his widower father, Rob. He is handsome and Leah who spend a lot of time in Erika's house , starts to have love and sexual feelings for him.<br />Well, all become complicated because he is much older and because her type of relationship with Erica.<br />For me the problem isn't about the taboo of dating your best friend's dad, beyond the problem of his age, I think he has feel in a relationship with Leah too fast, without any resistance. He takes her virginity without second toughts, and he has a daughter with the same age.Maybe things could be more slowly until they go for the real deal.<br />And I think Leah cold stop all the things with Erika sooner.<br />I want to know if they are really stay together, because he didn't think in marriage,but he wants she lives with him.... I expect more of Rob.<br />Great sexy reading!&#34;""",2013-09-09,positive
"""US""","""39360584""","""R2FQ3YOG79NZ78""","""B00DMAPFEQ""","""925676704""","""The Nature of Cruelty""","""Digital_Ebook_Purchase""",1,2,2,0 	(N),1 	(Y),"""WOW Loved It !!""","""What a wonderful surprise !...I loved this book... could not put it down ,the characters are well developed and the story is different and wonderfully written !! LOVED ,LOVED,LOVED IT !!!""",2013-09-09,positive
"""US""","""46784598""","""RLVX3GUO7DF10""","""B00CKXCNH8""","""660540366""","""Pilgrim's Inn (The Eliots of Damerosehay series Book 2)""","""Digital_Ebook_Purchase""",1,12,12,0 	(N),1 	(Y),"""Fell in love with the family.""","""I like books that take you up and put down in the middle of the family making you feel you are living in their time and place. I was not reading their story I was living in the middle of their lives.""",2013-09-09,positive
"""US""","""35114377""","""RWHET8LB6L51G""","""B001DR7K02""","""78455092""","""An Exact Replica of a Figment of My Imagination: A Memoir""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""heartbreaking and so true""","""I read this six weeks after losing my unborn son. I read it in about 12 hours. It was true. It broke my heart. I cried for Pudding and of course for my son, Jamie. A year ago I couldn't have read this book. It would have been too scary and painful to read of a loss that spoke to my worst nightmare. Now I cling to these accounts like life rafts. Somehow people find a way through this. That is good to know.""",2013-09-09,positive
"""US""","""22165774""","""R294TOABSJRM93""","""B004UJLDEY""","""691359197""","""The True Benjamin Franklin""","""Digital_Ebook_Purchase""",1,1,1,0 	(N),1 	(Y),"""For a truer walk through history...""","""...read about the Founders through their own words! I came to realize that what I was reading in history books, was the point of view of the author. In order to get a clear picture of what the Founders were really thinking, you must do your own homework. Read different points of view with an open mind and find authors who provide context for the quotes that doesn't skip straight to modern opinion. This book fits that effort.""",2013-09-09,positive
"""US""","""42101620""","""R3N4ZK4A1M1MBG""","""B00DWH8Q8G""","""894912252""","""Change The World: And Make Big Money Teaching, Training, And Serving Humanity""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),0 	(N),"""Good book!""","""Christian has a fresh and authentic view point on coaching and internet marketing. I really enjoyed reading it. It was very informative and inspiring.<br /><br />L. Andrew Morgan<br />The Goals Coach<br />[...]""",2013-09-09,positive
"""US""","""30932457""","""RO0KB42BXDCS1""","""B00ECZGMG0""","""675704452""","""Devil's Paw (Imp Series Book 4)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Another Great Read""","""Another great read, couldn't put it down. It will be interesting to see how all this impacts Sam in the next one.""",2013-09-09,positive
"""US""","""9539647""","""R1NIUE52JQ7VF1""","""B008SAZHLQ""","""364448576""","""Eleanor & Park""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Poetry""","""I Read it in one night. Couldn't put it down! It was beautiful and tragic. I miss the characters already.""",2013-09-09,positive
"""US""","""25637787""","""RS6P5RC36A15U""","""B0011UJLL2""","""939889177""","""Acheron: A Dark-Hunter Novel (Dark-Hunter Novels Book 11)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Must Read""","""For anyone who started reading Sherrilyn Kenyon's Dark Hunter series, this was a very high point. I have read all in order and absolutely loved this book. Awesome, Spectacular, Breathtaking! You feel sadness, joy, amazement, and so many more emotions you are almost not sure what to do with them. You cry, you laugh. Any author who can make you feel all of these things is one you want to follow. All books leading up to Acheron are fantastic, but you found yourself wanting to know his personal story so bad and it sure wasn't what you thought it would be. Very well done. Anyone who has read Christine Feehan's Carpaithian Series will want to read Sherrilyn Kenyon's Dark Hunter series. Kudos to the author, you never disappoint.""",2013-09-09,positive
"""US""","""41677292""","""R2NSWZKICR4RJ5""","""B005UG1HHO""","""586543906""","""Bible Stories""","""Digital_Ebook_Purchase""",0,0,0,0 	(N),0 	(N),"""I don`t like it""","""It is a very vague book it tells the basics I'll admit but there are A LOT of stories from the Bible missing from this book. It doesn't tell you much I thought it would be all of the stories but this is just a disappointment.""",2013-09-09,negative
"""US""","""48267858""","""R3BA2YPDCLFLTF""","""B00ELNAAKC""","""412427404""","""The Divine Secrets of The Whoopie Pie Sisters - Book One - An Amish Christian Trilogy""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""The Divine Secrets of the Whoopie Pie Sisters""","""I know most of us don't like short books or cliff hangers but because my life is busy short books are great for me. I look forward to the next couple of books from these two lovely ladies. Love reading about the different sisters and how their lives are unfolding for us.""",2013-09-09,positive
"""US""","""49431831""","""R16YJIE3GF2124""","""B00E8QN4DM""","""518864101""","""The Long Road - A Post Apocalyptic Novel (The New World Book 2)""","""Digital_Ebook_Purchase""",1,1,1,0 	(N),0 	(N),"""Good reading.""","""Enjoyed this book. Fast reading. Can not wait for next book. Gives you a lot to think about. How would you handle something like this?""",2013-09-09,positive
"""US""","""42122667""","""R3M4WVTY2Z55P2""","""B00A25FAYO""","""372533501""","""Shirley Jones: A Memoir""","""Digital_Ebook_Purchase""",0,8,11,0 	(N),1 	(Y),"""A Big Disappointment""","""I was disappointed in this book, almost from the first page. Shirley Jones was an actress that I admired from afar, until I read about her choices in life. To begin, the book isn't well-written. Jones frequently repeats herself, her sentence structure lacks clarity, and her use of personal pronouns is at times confusing. I could, however, forgive these distractions; after all, she's an actress and singer, not a writer. But she should have made use of a good editor or ghost writer. That said, what I found most unappealing were her vivid descriptions of her sexual mores and lascivious forays with Jack Cassidy, including a 3-way event. Not only does she make clear that Mister Cassidy was \\""very well-endowed,\\"" but she also tells us that his son was even bigger. Cassidy, as everyone knew, was an unrelenting cheat and adulterer. But this didn't seem to bother Jones much. At least, not enough to stop loving him or to leave him for many years. The Jones-Cassidy family were dysfunction because, it seems, that neither Jones nor Cassidy did what caring parents are supposed to do. Near the end of the book, Jones repeatedly attempts to justify her marriage to Marty Ingels-as she has been doing for more than 30 years. Jones claims she loved Cassidy (and still does), and that she loves Ingels. Both men, as she describes them, have serious flaws that she excuses and forgives out of hand. Unfortunately, she isn't a very sophisticated women, coming from a small town in Pennsylvania. I know that \\""Tell All\\"" autobiographies sell books, but I think Jones discredits herself in this missive. An example of this is, at the end of the book, she proudly boasts (in some detail) of still masturbating regularly at 80 years of age. As Miss Jones warns the reader early in her book, she is not the quaint, innocent young lady she flawlessly portrayed in her early films. And that's just too bad!""",2013-09-09,negative
"""US""","""12519323""","""R2RNFL87GMAPQV""","""B008CH20O2""","""762843783""","""Destiny's Embrace""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Another Great One!!!""","""Thanks so much Ms. Jenkins for all of your African American Historical Romances! I have read them all to date - some of them twice! I love the attention to authenticity and details. I always come away feeling that I not only learned so much about your characters but also about life for African Americans during those times. We, African Americans, have such a rich and embedded history in America and I love to read your novels as you showcase this.""",2013-09-09,positive
"""US""","""12850691""","""R2QX5EGKML9U3O""","""B004CFA9RS""","""941986263""","""Divergent (Divergent Trilogy, Book 1)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Awesome""","""I couldn't put it down. It was a great book I will read this series again and again. I really like the characters""",2013-09-09,positive
"""US""","""34996111""","""R21LRZKJADN3H6""","""B00B85M0FO""","""768470187""","""Undeniably Yours (A Porter Family Novel Book #1)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Good book""","""ENJOYED this good clean read! Will look for more from this author. Bethany house publishers thanks for good clean books!""",2013-09-09,positive
"""US""","""12175486""","""R23FKBEXURC3SN""","""B00F225YK2""","""953280558""","""Very Bad Things ( Briarwood Academy Book 1)""","""Digital_Ebook_Purchase""",1,28,36,0 	(N),0 	(N),"""Holy Hotness, Blasphemy, & Desires Ilsa!""","""Another Fave of 2013 &lt;3 &lt;3<br /><br />I've been totally drawn to this story since the day I watched the trailer, and the freaking gorgeous cover also had me gaga for this book. So, once I finally had it at my wee little fingertips, I DEVOURED it. I could not stop reading, I needed to satiate my hunger for all things Nora Blakely....and Leo Tate too!<br /><br />Nora, Nora, Nora!!! Girl you've gone and rocked my world. I've never hoped for a character to come out on top, as I did Nora. She's the epitome of perfection, beauty, and brains. She has the world at her fingertips and little does she know it, men within arms reach. She may have been fed by the silver spoon, but it wasn't always skittles rainbows and fluffy unicorns. Nope! Life has been anything but wonderful for Nora. Basically she was thrown to the wolves....and by wolves I mean her wonderful family. They are wolves in sheep's clothing. Other than the wolves, I was completely intrigued with Nora's approach on life. She is ready to let go of the good girl persona, and step into the world of carelessness, fun, partying, and God knows what else. She may walk on the wild side, but sometimes life throws you a gazillion curve balls when you least expect it to....enter Leo Tate, Baby!<br /><br />Dear goodness, Leo had me wrapped around his pinky finger the moment he waltzed into my life. Not only does he have stunningly good looks, he has bad boy written all over him. So yeh he's super sexy!! And he also shines bright like a diamond, in my eyes. He is a bad boy in every which way, but holy hell he is also one of the kindest men on the planet. Oh did I mention he is also a freaking delicious Rocker Man?!?!?!?! Yeh, he is. He literally will boogie woogie his way into your heart. As much as he is kind and beautiful, he is totally off limits to any woman under the age 25....but little does he know, his world is gonna tilt on its axis when Nora Blakely, not so graciously, enters his life.<br /><br />I need more Sebastian's and Mila's in my life. These two are the very bestest friends ever ever ever!!! I loved them to pieces. They are the type of friends that would bend over backwards to fulfill any request to make Nora happy. They love her completely. They're her rock when she needs them, and they help keep her sane and somewhat smart when decision making. Seriously, Mila and Seb complete me. They helped Nora spread her wings, so she could to learn to fly!<br /><br />Wanna talk angst? Well ok. I didn't know what to expect in the angst dept., but damn it was off the charts. I kept waiting for it to stop. But it didn't, not once. The angst first begins the second Nora and Leo meet, and then it snowballs from there. Their sexual chemistry is angsty too.....hot damn!!! I could talk for days about the desires and want that was flaming, but it would get boring....so you just need to know it had me at hello! I loved every second of their angst/chemistry factor!<br /><br />Sooooo...I went into this book thinking things were going to be hunky-dory and all will be right in the world. Well I was in for a surprise. All my first thoughts about this book, flew out the window. They were then replaced with WTH?!?! moments, and swoony ones too! For this being a debut book by Author Ilsa Madden-Mills, she hit the ball out of the park! She wrote a story full of hope, dreams, love, heartache, and chances. If you're looking for a book to eat up, then this is the one for you. I could not put this book down. I am head over heels in love with it. And I am so eager to continue reading this series. Author Ilsa Madden-Mills turns heartache into extreme contentment and happiness. Your heart will be overjoyed with love and all things Leo and Nora! So go use that lovely little one click finger and purchase your copy of Very Bad Things, Right.This.Minute. Once you've done that, hold onto your panties....You're in for one helluva ride peeps!!!n's and Mila's in my life. These two are the very bestest friends ever ever ever!!! I loved them to pieces. They are the type of friends that would bend over backwards to fulfill any request to make Nora happy. They love her completely. They're her rock when she needs them, and they help keep her sane and somewhat smart when decision making. Seriously, Mila and Seb complete me. They helped Nora spread her wings, so she could to learn to fly!<br /><br />Wanna talk angst? Well ok. I didn't know what to expect in the angst dept., but damn it was off the charts. I kept waiting for it to stop. But it didn't, not once. The angst first begins the second Nora and Leo meet, and then it snowballs from there. Their sexual chemistry is angsty too.....hot damn!!! I could talk for days about the desires and want that was flaming, but it would get boring....so you just need to know it had me at hello! I loved every second of their angst/chemistry factor!<br /><br />Sooooo...I went into this book thinking things were going to be hunky-dory and all will be right in the world. Well I was in for a surprise. All my first thoughts about this book, flew out the window. They were then replaced with WTH?!?! moments, and swoony ones too! For this being a debut book by Author Ilsa Madden-Mills, she hit the ball out of the park! She wrote a story full of hope, dreams, love, heartache, and chances. If you're looking for a book to eat up, then this is the one for you. I could not put this book down. I am head over heels in love with it. And I am so eager to continue reading this series. Author Ilsa Madden-Mills turns heartache into extreme contentment and happiness. Your heart will be overjoyed with love and all things Leo and Nora! So go use that lovely little one click finger and purchase your copy of Very Bad Things, Right.This.Minute. Once you've done that, hold onto your panties....You're in for one helluva ride peeps!!!""",2013-09-09,positive
